period_date,region_code,region_name,treatment_code,treatment_name,specialty_group,part_type,waiting_list_size,pct_within_18wks,waiting_over_52wks
2023-04-01,Y63,NHS England North West,C_101,Urology,Surgical,Part_2,46179,50.5923,
2023-04-01,Y63,NHS England North West,C_110,Trauma & Orthopaedics,Surgical,Part_2,96110,56.7444,
2023-04-01,Y63,NHS England North West,C_120,Ear Nose & Throat,Surgical,Part_2,65945,53.0184,
2023-04-01,Y63,NHS England North West,C_130,Ophthalmology,Surgical,Part_2,64550,64.1611,
2023-04-01,Y63,NHS England North West,C_140,Oral Surgery,Surgical,Part_2,52445,44.9233,
2023-04-01,Y63,NHS England North West,C_150,Neurosurgery,Surgical,Part_2,15376,36.7391,
2023-04-01,Y63,NHS England North West,C_160,Plastic Surgery,Surgical,Part_2,13643,45.8843,
2023-04-01,Y63,NHS England North West,C_170,Cardiothoracic Surgery,Surgical,Part_2,813,58.9176,
2023-04-01,Y63,NHS England North West,C_300,General Medicine,Medical,Part_2,5920,46.7736,
2023-04-01,Y63,NHS England North West,C_301,Gastroenterology,Medical,Part_2,54209,50.2924,
2023-04-01,Y63,NHS England North West,C_320,Cardiology,Medical,Part_2,46794,54.6523,
2023-04-01,Y63,NHS England North West,C_330,Dermatology,Medical,Part_2,31743,56.2644,
2023-04-01,Y63,NHS England North West,C_340,Thoracic Medicine,Medical,Part_2,21598,58.5563,
2023-04-01,Y63,NHS England North West,C_400,Neurology,Medical,Part_2,25710,50.7740,
2023-04-01,Y63,NHS England North West,C_410,Rheumatology,Medical,Part_2,15814,58.1953,
2023-04-01,Y63,NHS England North West,C_430,Geriatric Medicine,Medical,Part_2,3016,80.2056,
2023-04-01,Y63,NHS England North West,C_502,Gynaecology,Medical,Part_2,69570,48.0049,
2023-05-01,Q71,NHS England London,C_100,General Surgery,Surgical,Part_2,38472,56.7166,
2023-05-01,Q71,NHS England London,C_101,Urology,Surgical,Part_2,39941,56.0802,
2023-05-01,Q71,NHS England London,C_110,Trauma & Orthopaedics,Surgical,Part_2,53991,57.0873,
2023-05-01,Q71,NHS England London,C_120,Ear Nose & Throat,Surgical,Part_2,52094,56.0314,
2023-05-01,Q71,NHS England London,C_130,Ophthalmology,Surgical,Part_2,69392,78.0191,
2023-05-01,Q71,NHS England London,C_140,Oral Surgery,Surgical,Part_2,30499,67.7104,
2023-05-01,Q71,NHS England London,C_150,Neurosurgery,Surgical,Part_2,9906,54.8556,
2023-05-01,Q71,NHS England London,C_160,Plastic Surgery,Surgical,Part_2,6216,56.1133,
2023-05-01,Q71,NHS England London,C_170,Cardiothoracic Surgery,Surgical,Part_2,2438,64.6021,
2023-05-01,Q71,NHS England London,C_300,General Medicine,Medical,Part_2,5212,70.9900,
2023-05-01,Q71,NHS England London,C_301,Gastroenterology,Medical,Part_2,29616,64.2592,
2023-05-01,Q71,NHS England London,C_320,Cardiology,Medical,Part_2,33219,70.4777,
2023-05-01,Q71,NHS England London,C_330,Dermatology,Medical,Part_2,38020,58.9348,
2023-05-01,Q71,NHS England London,C_340,Thoracic Medicine,Medical,Part_2,24626,69.1546,
2023-05-01,Q71,NHS England London,C_400,Neurology,Medical,Part_2,26648,61.3179,
2023-05-01,Q71,NHS England London,C_410,Rheumatology,Medical,Part_2,11800,67.7373,
2023-05-01,Q71,NHS England London,C_430,Geriatric Medicine,Medical,Part_2,2145,92.1678,
2023-05-01,Q71,NHS England London,C_502,Gynaecology,Medical,Part_2,55980,61.8435,
2023-05-01,Y58,NHS England South East,C_100,General Surgery,Surgical,Part_2,60645,56.5966,
2023-05-01,Y58,NHS England South East,C_101,Urology,Surgical,Part_2,54054,55.9478,
2023-05-01,Y58,NHS England South East,C_110,Trauma & Orthopaedics,Surgical,Part_2,109034,56.9520,
2023-05-01,Y58,NHS England South East,C_120,Ear Nose & Throat,Surgical,Part_2,89069,51.3467,
2023-05-01,Y58,NHS England South East,C_130,Ophthalmology,Surgical,Part_2,79792,62.9274,
2023-05-01,Y58,NHS England South East,C_140,Oral Surgery,Surgical,Part_2,44338,52.5441,
2023-05-01,Y58,NHS England South East,C_150,Neurosurgery,Surgical,Part_2,11431,51.2379,
2023-05-01,Y58,NHS England South East,C_160,Plastic Surgery,Surgical,Part_2,10933,50.7912,
2023-05-01,Y58,NHS England South East,C_170,Cardiothoracic Surgery,Surgical,Part_2,1547,71.9457,
2023-05-01,Y58,NHS England South East,C_300,General Medicine,Medical,Part_2,3469,73.5082,
2023-05-01,Y58,NHS England South East,C_301,Gastroenterology,Medical,Part_2,46986,64.4660,
2023-05-01,Y58,NHS England South East,C_320,Cardiology,Medical,Part_2,46990,71.7259,
2023-05-01,Y58,NHS England South East,C_330,Dermatology,Medical,Part_2,47333,65.2758,
2023-05-01,Y58,NHS England South East,C_340,Thoracic Medicine,Medical,Part_2,27791,67.6118,
2023-05-01,Y58,NHS England South East,C_400,Neurology,Medical,Part_2,34390,53.4603,
2023-05-01,Y58,NHS England South East,C_410,Rheumatology,Medical,Part_2,15145,72.4794,
2023-05-01,Y58,NHS England South East,C_430,Geriatric Medicine,Medical,Part_2,2945,82.7504,
2023-05-01,Y58,NHS England South East,C_502,Gynaecology,Medical,Part_2,72755,59.2248,
2023-05-01,Y59,NHS England South West,C_100,General Surgery,Surgical,Part_2,44013,56.0971,
2023-05-01,Y59,NHS England South West,C_101,Urology,Surgical,Part_2,56051,62.3129,
2023-05-01,Y59,NHS England South West,C_110,Trauma & Orthopaedics,Surgical,Part_2,108256,55.4306,
2023-05-01,Y59,NHS England South West,C_120,Ear Nose & Throat,Surgical,Part_2,83659,52.9220,
2023-05-01,Y59,NHS England South West,C_130,Ophthalmology,Surgical,Part_2,89363,65.7778,
2023-05-01,Y59,NHS England South West,C_140,Oral Surgery,Surgical,Part_2,43577,51.4537,
2023-05-01,Y59,NHS England South West,C_150,Neurosurgery,Surgical,Part_2,9070,68.3462,
2023-05-01,Y59,NHS England South West,C_160,Plastic Surgery,Surgical,Part_2,16174,57.2957,
2023-05-01,Y59,NHS England South West,C_170,Cardiothoracic Surgery,Surgical,Part_2,2535,66.5089,
2023-05-01,Y59,NHS England South West,C_300,General Medicine,Medical,Part_2,3459,62.5325,
2023-05-01,Y59,NHS England South West,C_301,Gastroenterology,Medical,Part_2,53033,63.2700,
2023-05-01,Y59,NHS England South West,C_320,Cardiology,Medical,Part_2,63096,63.0420,
2023-05-01,Y59,NHS England South West,C_330,Dermatology,Medical,Part_2,64251,59.2753,
2023-05-01,Y59,NHS England South West,C_340,Thoracic Medicine,Medical,Part_2,31695,67.2724,
2023-05-01,Y59,NHS England South West,C_400,Neurology,Medical,Part_2,30472,66.9730,
2023-05-01,Y59,NHS England South West,C_410,Rheumatology,Medical,Part_2,16169,67.3325,
2023-05-01,Y59,NHS England South West,C_430,Geriatric Medicine,Medical,Part_2,4473,78.4932,
2023-05-01,Y59,NHS England South West,C_502,Gynaecology,Medical,Part_2,91965,53.5236,
2023-05-01,Y60,NHS England North East and Yorkshire,C_100,General Surgery,Surgical,Part_2,52106,67.0153,
2023-05-01,Y60,NHS England North East and Yorkshire,C_101,Urology,Surgical,Part_2,40766,63.4696,
2023-05-01,Y60,NHS England North East and Yorkshire,C_110,Trauma & Orthopaedics,Surgical,Part_2,106464,61.5175,
2023-05-01,Y60,NHS England North East and Yorkshire,C_120,Ear Nose & Throat,Surgical,Part_2,64717,57.7283,
2023-05-01,Y60,NHS England North East and Yorkshire,C_130,Ophthalmology,Surgical,Part_2,63620,70.6900,
2023-05-01,Y60,NHS England North East and Yorkshire,C_140,Oral Surgery,Surgical,Part_2,22493,63.5264,
2023-05-01,Y60,NHS England North East and Yorkshire,C_150,Neurosurgery,Surgical,Part_2,2671,72.2576,
2023-05-01,Y60,NHS England North East and Yorkshire,C_160,Plastic Surgery,Surgical,Part_2,15382,60.3173,
2023-05-01,Y60,NHS England North East and Yorkshire,C_170,Cardiothoracic Surgery,Surgical,Part_2,923,80.0650,
2023-05-01,Y60,NHS England North East and Yorkshire,C_300,General Medicine,Medical,Part_2,10950,69.7534,
2023-05-01,Y60,NHS England North East and Yorkshire,C_301,Gastroenterology,Medical,Part_2,36680,63.1570,
2023-05-01,Y60,NHS England North East and Yorkshire,C_320,Cardiology,Medical,Part_2,30777,75.7254,
2023-05-01,Y60,NHS England North East and Yorkshire,C_330,Dermatology,Medical,Part_2,40069,61.2893,
2023-05-01,Y60,NHS England North East and Yorkshire,C_340,Thoracic Medicine,Medical,Part_2,22232,64.0653,
2023-05-01,Y60,NHS England North East and Yorkshire,C_400,Neurology,Medical,Part_2,20091,61.6893,
2023-05-01,Y60,NHS England North East and Yorkshire,C_410,Rheumatology,Medical,Part_2,14967,71.6576,
2023-05-01,Y60,NHS England North East and Yorkshire,C_430,Geriatric Medicine,Medical,Part_2,4399,77.8813,
2023-05-01,Y60,NHS England North East and Yorkshire,C_502,Gynaecology,Medical,Part_2,61792,62.6052,
2023-05-01,Y61,NHS England Midlands,C_100,General Surgery,Surgical,Part_2,143297,55.1072,
2023-05-01,Y61,NHS England Midlands,C_101,Urology,Surgical,Part_2,116446,53.9718,
2023-05-01,Y61,NHS England Midlands,C_110,Trauma & Orthopaedics,Surgical,Part_2,242384,55.7112,
2023-05-01,Y61,NHS England Midlands,C_120,Ear Nose & Throat,Surgical,Part_2,182957,49.5810,
2023-05-01,Y61,NHS England Midlands,C_130,Ophthalmology,Surgical,Part_2,184063,63.7863,
2023-05-01,Y61,NHS England Midlands,C_140,Oral Surgery,Surgical,Part_2,95875,48.6769,
2023-05-01,Y61,NHS England Midlands,C_150,Neurosurgery,Surgical,Part_2,10700,57.2336,
2023-05-01,Y61,NHS England Midlands,C_160,Plastic Surgery,Surgical,Part_2,21977,56.1633,
2023-05-01,Y61,NHS England Midlands,C_170,Cardiothoracic Surgery,Surgical,Part_2,2647,68.8326,
2023-05-01,Y61,NHS England Midlands,C_300,General Medicine,Medical,Part_2,10902,70.3265,
2023-05-01,Y61,NHS England Midlands,C_301,Gastroenterology,Medical,Part_2,116092,54.1243,
2023-05-01,Y61,NHS England Midlands,C_320,Cardiology,Medical,Part_2,107877,60.9861,
2023-05-01,Y61,NHS England Midlands,C_330,Dermatology,Medical,Part_2,96330,63.6676,
2023-05-01,Y61,NHS England Midlands,C_340,Thoracic Medicine,Medical,Part_2,57190,64.4955,
2023-05-01,Y61,NHS England Midlands,C_400,Neurology,Medical,Part_2,63861,52.7646,
2023-05-01,Y61,NHS England Midlands,C_410,Rheumatology,Medical,Part_2,44179,66.5361,
2023-05-01,Y61,NHS England Midlands,C_430,Geriatric Medicine,Medical,Part_2,5541,84.2808,
2023-05-01,Y61,NHS England Midlands,C_502,Gynaecology,Medical,Part_2,167587,53.6324,
2023-05-01,Y62,NHS England East of England,C_100,General Surgery,Surgical,Part_2,58088,54.9614,
2023-05-01,Y62,NHS England East of England,C_101,Urology,Surgical,Part_2,52740,53.4755,
2023-05-01,Y62,NHS England East of England,C_110,Trauma & Orthopaedics,Surgical,Part_2,105927,47.4091,
2023-05-01,Y62,NHS England East of England,C_120,Ear Nose & Throat,Surgical,Part_2,75106,50.5299,
2023-05-01,Y62,NHS England East of England,C_130,Ophthalmology,Surgical,Part_2,97895,56.1469,
2023-05-01,Y62,NHS England East of England,C_140,Oral Surgery,Surgical,Part_2,32459,50.5345,
2023-05-01,Y62,NHS England East of England,C_150,Neurosurgery,Surgical,Part_2,2247,42.9907,
2023-05-01,Y62,NHS England East of England,C_160,Plastic Surgery,Surgical,Part_2,16457,53.6368,
2023-05-01,Y62,NHS England East of England,C_170,Cardiothoracic Surgery,Surgical,Part_2,1061,51.2724,
2023-05-01,Y62,NHS England East of England,C_300,General Medicine,Medical,Part_2,9155,65.0573,
2023-05-01,Y62,NHS England East of England,C_301,Gastroenterology,Medical,Part_2,48457,58.2805,
2023-05-01,Y62,NHS England East of England,C_320,Cardiology,Medical,Part_2,52540,60.6947,
2023-05-01,Y62,NHS England East of England,C_330,Dermatology,Medical,Part_2,57701,55.2417,
2023-05-01,Y62,NHS England East of England,C_340,Thoracic Medicine,Medical,Part_2,25608,59.6454,
2023-05-01,Y62,NHS England East of England,C_400,Neurology,Medical,Part_2,27076,59.5952,
2023-05-01,Y62,NHS England East of England,C_410,Rheumatology,Medical,Part_2,12865,69.0245,
2023-05-01,Y62,NHS England East of England,C_430,Geriatric Medicine,Medical,Part_2,2521,74.2166,
2023-05-01,Y62,NHS England East of England,C_502,Gynaecology,Medical,Part_2,68339,49.8383,
2023-05-01,Y63,NHS England North West,C_100,General Surgery,Surgical,Part_2,52443,52.8231,
2023-05-01,Y63,NHS England North West,C_101,Urology,Surgical,Part_2,45811,51.2279,
2023-05-01,Y63,NHS England North West,C_110,Trauma & Orthopaedics,Surgical,Part_2,98245,59.0575,
2023-05-01,Y63,NHS England North West,C_120,Ear Nose & Throat,Surgical,Part_2,67159,53.7858,
2023-05-01,Y63,NHS England North West,C_130,Ophthalmology,Surgical,Part_2,65355,66.2719,
2023-05-01,Y63,NHS England North West,C_140,Oral Surgery,Surgical,Part_2,52500,45.2610,
2023-05-01,Y63,NHS England North West,C_150,Neurosurgery,Surgical,Part_2,15367,37.8799,
2023-05-01,Y63,NHS England North West,C_160,Plastic Surgery,Surgical,Part_2,13376,46.9273,
2023-05-01,Y63,NHS England North West,C_170,Cardiothoracic Surgery,Surgical,Part_2,803,56.7870,
2023-05-01,Y63,NHS England North West,C_300,General Medicine,Medical,Part_2,5603,44.6011,
2023-05-01,Y63,NHS England North West,C_301,Gastroenterology,Medical,Part_2,55753,50.8044,
2023-05-01,Y63,NHS England North West,C_320,Cardiology,Medical,Part_2,47992,56.1427,
2023-05-01,Y63,NHS England North West,C_330,Dermatology,Medical,Part_2,33203,59.1151,
2023-05-01,Y63,NHS England North West,C_340,Thoracic Medicine,Medical,Part_2,21667,58.7068,
2023-05-01,Y63,NHS England North West,C_400,Neurology,Medical,Part_2,25747,55.6259,
2023-05-01,Y63,NHS England North West,C_410,Rheumatology,Medical,Part_2,16035,60.5239,
2023-05-01,Y63,NHS England North West,C_430,Geriatric Medicine,Medical,Part_2,3014,78.7658,
2023-05-01,Y63,NHS England North West,C_502,Gynaecology,Medical,Part_2,69389,49.6649,
2023-06-01,Q71,NHS England London,C_100,General Surgery,Surgical,Part_2,38661,57.0161,
2023-06-01,Q71,NHS England London,C_101,Urology,Surgical,Part_2,40274,54.9610,
2023-06-01,Q71,NHS England London,C_110,Trauma & Orthopaedics,Surgical,Part_2,53984,57.2355,
2023-06-01,Q71,NHS England London,C_120,Ear Nose & Throat,Surgical,Part_2,53982,55.4555,
2023-06-01,Q71,NHS England London,C_130,Ophthalmology,Surgical,Part_2,69052,77.6560,
2023-06-01,Q71,NHS England London,C_140,Oral Surgery,Surgical,Part_2,29955,65.7086,
2023-06-01,Q71,NHS England London,C_150,Neurosurgery,Surgical,Part_2,10119,56.6459,
2023-06-01,Q71,NHS England London,C_160,Plastic Surgery,Surgical,Part_2,6574,59.0964,
2023-06-01,Q71,NHS England London,C_170,Cardiothoracic Surgery,Surgical,Part_2,2407,64.6032,
2023-06-01,Q71,NHS England London,C_300,General Medicine,Medical,Part_2,5177,69.5963,
2023-06-01,Q71,NHS England London,C_301,Gastroenterology,Medical,Part_2,29943,63.7111,
2023-06-01,Q71,NHS England London,C_320,Cardiology,Medical,Part_2,33325,70.2416,
2023-06-01,Q71,NHS England London,C_330,Dermatology,Medical,Part_2,39051,61.1841,
2023-06-01,Q71,NHS England London,C_340,Thoracic Medicine,Medical,Part_2,25245,67.9541,
2023-06-01,Q71,NHS England London,C_400,Neurology,Medical,Part_2,27112,60.8955,
2023-06-01,Q71,NHS England London,C_410,Rheumatology,Medical,Part_2,11594,67.1727,
2023-06-01,Q71,NHS England London,C_430,Geriatric Medicine,Medical,Part_2,2146,92.2647,
2023-06-01,Q71,NHS England London,C_502,Gynaecology,Medical,Part_2,56758,60.6346,
2023-06-01,Y58,NHS England South East,C_100,General Surgery,Surgical,Part_2,61587,56.4096,
2023-06-01,Y58,NHS England South East,C_101,Urology,Surgical,Part_2,54452,55.3258,
2023-06-01,Y58,NHS England South East,C_110,Trauma & Orthopaedics,Surgical,Part_2,109952,57.6852,
2023-06-01,Y58,NHS England South East,C_120,Ear Nose & Throat,Surgical,Part_2,89561,50.7609,
2023-06-01,Y58,NHS England South East,C_130,Ophthalmology,Surgical,Part_2,79178,62.5060,
2023-06-01,Y58,NHS England South East,C_140,Oral Surgery,Surgical,Part_2,43417,51.7493,
2023-06-01,Y58,NHS England South East,C_150,Neurosurgery,Surgical,Part_2,11802,50.7880,
2023-06-01,Y58,NHS England South East,C_160,Plastic Surgery,Surgical,Part_2,10739,51.6435,
2023-06-01,Y58,NHS England South East,C_170,Cardiothoracic Surgery,Surgical,Part_2,1637,72.5718,
2023-06-01,Y58,NHS England South East,C_300,General Medicine,Medical,Part_2,3672,71.9771,
2023-06-01,Y58,NHS England South East,C_301,Gastroenterology,Medical,Part_2,47016,63.7357,
2023-06-01,Y58,NHS England South East,C_320,Cardiology,Medical,Part_2,47729,70.9652,
2023-06-01,Y58,NHS England South East,C_330,Dermatology,Medical,Part_2,50712,65.6866,
2023-06-01,Y58,NHS England South East,C_340,Thoracic Medicine,Medical,Part_2,27904,67.5315,
2023-06-01,Y58,NHS England South East,C_400,Neurology,Medical,Part_2,34277,53.0093,
2023-06-01,Y58,NHS England South East,C_410,Rheumatology,Medical,Part_2,15027,73.3746,
2023-06-01,Y58,NHS England South East,C_430,Geriatric Medicine,Medical,Part_2,3069,81.9485,
2023-06-01,Y58,NHS England South East,C_502,Gynaecology,Medical,Part_2,75311,60.2595,
2023-06-01,Y59,NHS England South West,C_100,General Surgery,Surgical,Part_2,44573,56.1035,
2023-06-01,Y59,NHS England South West,C_101,Urology,Surgical,Part_2,55588,61.4971,
2023-06-01,Y59,NHS England South West,C_110,Trauma & Orthopaedics,Surgical,Part_2,109927,55.8025,
2023-06-01,Y59,NHS England South West,C_120,Ear Nose & Throat,Surgical,Part_2,84407,51.5680,
2023-06-01,Y59,NHS England South West,C_130,Ophthalmology,Surgical,Part_2,88558,65.3154,
2023-06-01,Y59,NHS England South West,C_140,Oral Surgery,Surgical,Part_2,42987,51.4365,
2023-06-01,Y59,NHS England South West,C_150,Neurosurgery,Surgical,Part_2,9148,68.9987,
2023-06-01,Y59,NHS England South West,C_160,Plastic Surgery,Surgical,Part_2,16750,56.6687,
2023-06-01,Y59,NHS England South West,C_170,Cardiothoracic Surgery,Surgical,Part_2,2586,65.4679,
2023-06-01,Y59,NHS England South West,C_300,General Medicine,Medical,Part_2,3503,59.2920,
2023-06-01,Y59,NHS England South West,C_301,Gastroenterology,Medical,Part_2,53030,61.7537,
2023-06-01,Y59,NHS England South West,C_320,Cardiology,Medical,Part_2,63391,61.9804,
2023-06-01,Y59,NHS England South West,C_330,Dermatology,Medical,Part_2,68103,60.9342,
2023-06-01,Y59,NHS England South West,C_340,Thoracic Medicine,Medical,Part_2,31072,65.3708,
2023-06-01,Y59,NHS England South West,C_400,Neurology,Medical,Part_2,31258,65.1449,
2023-06-01,Y59,NHS England South West,C_410,Rheumatology,Medical,Part_2,16229,66.8556,
2023-06-01,Y59,NHS England South West,C_430,Geriatric Medicine,Medical,Part_2,4392,77.2086,
2023-06-01,Y59,NHS England South West,C_502,Gynaecology,Medical,Part_2,91471,52.7238,
2023-06-01,Y60,NHS England North East and Yorkshire,C_100,General Surgery,Surgical,Part_2,52178,67.2793,
2023-06-01,Y60,NHS England North East and Yorkshire,C_101,Urology,Surgical,Part_2,40785,63.1507,
2023-06-01,Y60,NHS England North East and Yorkshire,C_110,Trauma & Orthopaedics,Surgical,Part_2,110008,62.0091,
2023-06-01,Y60,NHS England North East and Yorkshire,C_120,Ear Nose & Throat,Surgical,Part_2,65616,56.3125,
2023-06-01,Y60,NHS England North East and Yorkshire,C_130,Ophthalmology,Surgical,Part_2,63232,69.8048,
2023-06-01,Y60,NHS England North East and Yorkshire,C_140,Oral Surgery,Surgical,Part_2,22071,62.5980,
2023-06-01,Y60,NHS England North East and Yorkshire,C_150,Neurosurgery,Surgical,Part_2,2689,74.2655,
2023-06-01,Y60,NHS England North East and Yorkshire,C_160,Plastic Surgery,Surgical,Part_2,16012,61.6163,
2023-06-01,Y60,NHS England North East and Yorkshire,C_170,Cardiothoracic Surgery,Surgical,Part_2,932,80.0429,
2023-06-01,Y60,NHS England North East and Yorkshire,C_300,General Medicine,Medical,Part_2,11016,68.8544,
2023-06-01,Y60,NHS England North East and Yorkshire,C_301,Gastroenterology,Medical,Part_2,35989,62.2468,
2023-06-01,Y60,NHS England North East and Yorkshire,C_320,Cardiology,Medical,Part_2,29934,74.8413,
2023-06-01,Y60,NHS England North East and Yorkshire,C_330,Dermatology,Medical,Part_2,42281,64.0808,
2023-06-01,Y60,NHS England North East and Yorkshire,C_340,Thoracic Medicine,Medical,Part_2,22116,64.5234,
2023-06-01,Y60,NHS England North East and Yorkshire,C_400,Neurology,Medical,Part_2,20140,62.4826,
2023-06-01,Y60,NHS England North East and Yorkshire,C_410,Rheumatology,Medical,Part_2,15135,71.9392,
2023-06-01,Y60,NHS England North East and Yorkshire,C_430,Geriatric Medicine,Medical,Part_2,4581,77.3849,
2023-06-01,Y60,NHS England North East and Yorkshire,C_502,Gynaecology,Medical,Part_2,61780,60.7559,
2023-06-01,Y61,NHS England Midlands,C_100,General Surgery,Surgical,Part_2,143870,55.1630,
2023-06-01,Y61,NHS England Midlands,C_101,Urology,Surgical,Part_2,118451,53.4212,
2023-06-01,Y61,NHS England Midlands,C_110,Trauma & Orthopaedics,Surgical,Part_2,245134,56.3484,
2023-06-01,Y61,NHS England Midlands,C_120,Ear Nose & Throat,Surgical,Part_2,185929,48.6793,
2023-06-01,Y61,NHS England Midlands,C_130,Ophthalmology,Surgical,Part_2,184186,63.6965,
2023-06-01,Y61,NHS England Midlands,C_140,Oral Surgery,Surgical,Part_2,95063,47.5106,
2023-06-01,Y61,NHS England Midlands,C_150,Neurosurgery,Surgical,Part_2,10922,55.9604,
2023-06-01,Y61,NHS England Midlands,C_160,Plastic Surgery,Surgical,Part_2,22363,57.4610,
2023-06-01,Y61,NHS England Midlands,C_170,Cardiothoracic Surgery,Surgical,Part_2,2687,67.7707,
2023-06-01,Y61,NHS England Midlands,C_300,General Medicine,Medical,Part_2,11167,69.4188,
2023-06-01,Y61,NHS England Midlands,C_301,Gastroenterology,Medical,Part_2,116999,52.8594,
2023-06-01,Y61,NHS England Midlands,C_320,Cardiology,Medical,Part_2,109728,59.4707,
2023-06-01,Y61,NHS England Midlands,C_330,Dermatology,Medical,Part_2,102157,64.7151,
2023-06-01,Y61,NHS England Midlands,C_340,Thoracic Medicine,Medical,Part_2,58244,62.8683,
2023-06-01,Y61,NHS England Midlands,C_400,Neurology,Medical,Part_2,65537,51.6792,
2023-06-01,Y61,NHS England Midlands,C_410,Rheumatology,Medical,Part_2,46085,65.9499,
2023-06-01,Y61,NHS England Midlands,C_430,Geriatric Medicine,Medical,Part_2,5567,82.4322,
2023-06-01,Y61,NHS England Midlands,C_502,Gynaecology,Medical,Part_2,169455,53.5487,
2023-06-01,Y62,NHS England East of England,C_100,General Surgery,Surgical,Part_2,59788,55.8473,
2023-06-01,Y62,NHS England East of England,C_101,Urology,Surgical,Part_2,53445,53.5373,
2023-06-01,Y62,NHS England East of England,C_110,Trauma & Orthopaedics,Surgical,Part_2,106929,47.3819,
2023-06-01,Y62,NHS England East of England,C_120,Ear Nose & Throat,Surgical,Part_2,77855,50.4348,
2023-06-01,Y62,NHS England East of England,C_130,Ophthalmology,Surgical,Part_2,98336,56.6130,
2023-06-01,Y62,NHS England East of England,C_140,Oral Surgery,Surgical,Part_2,32632,49.1879,
2023-06-01,Y62,NHS England East of England,C_150,Neurosurgery,Surgical,Part_2,2325,48.0430,
2023-06-01,Y62,NHS England East of England,C_160,Plastic Surgery,Surgical,Part_2,16939,55.4755,
2023-06-01,Y62,NHS England East of England,C_170,Cardiothoracic Surgery,Surgical,Part_2,1134,49.1182,
2023-06-01,Y62,NHS England East of England,C_300,General Medicine,Medical,Part_2,9137,66.8710,
2023-06-01,Y62,NHS England East of England,C_301,Gastroenterology,Medical,Part_2,49665,57.1086,
2023-06-01,Y62,NHS England East of England,C_320,Cardiology,Medical,Part_2,53775,59.7936,
2023-06-01,Y62,NHS England East of England,C_330,Dermatology,Medical,Part_2,60462,57.4989,
2023-06-01,Y62,NHS England East of England,C_340,Thoracic Medicine,Medical,Part_2,25950,58.6821,
2023-06-01,Y62,NHS England East of England,C_400,Neurology,Medical,Part_2,27490,59.2106,
2023-06-01,Y62,NHS England East of England,C_410,Rheumatology,Medical,Part_2,13367,68.7514,
2023-06-01,Y62,NHS England East of England,C_430,Geriatric Medicine,Medical,Part_2,2618,75.0573,
2023-06-01,Y62,NHS England East of England,C_502,Gynaecology,Medical,Part_2,70486,49.9206,
2023-06-01,Y63,NHS England North West,C_100,General Surgery,Surgical,Part_2,52201,52.2461,
2023-06-01,Y63,NHS England North West,C_101,Urology,Surgical,Part_2,46829,51.3741,
2023-06-01,Y63,NHS England North West,C_110,Trauma & Orthopaedics,Surgical,Part_2,102467,60.4116,
2023-06-01,Y63,NHS England North West,C_120,Ear Nose & Throat,Surgical,Part_2,68742,52.3988,
2023-06-01,Y63,NHS England North West,C_130,Ophthalmology,Surgical,Part_2,65227,65.5480,
2023-06-01,Y63,NHS England North West,C_140,Oral Surgery,Surgical,Part_2,52882,44.7354,
2023-06-01,Y63,NHS England North West,C_150,Neurosurgery,Surgical,Part_2,15511,38.9014,
2023-06-01,Y63,NHS England North West,C_160,Plastic Surgery,Surgical,Part_2,13407,47.0128,
2023-06-01,Y63,NHS England North West,C_170,Cardiothoracic Surgery,Surgical,Part_2,770,56.4935,
2023-06-01,Y63,NHS England North West,C_300,General Medicine,Medical,Part_2,4529,46.4562,
2023-06-01,Y63,NHS England North West,C_301,Gastroenterology,Medical,Part_2,56344,50.1881,
2023-06-01,Y63,NHS England North West,C_320,Cardiology,Medical,Part_2,48380,53.9934,
2023-06-01,Y63,NHS England North West,C_330,Dermatology,Medical,Part_2,36725,61.4786,
2023-06-01,Y63,NHS England North West,C_340,Thoracic Medicine,Medical,Part_2,22700,56.3216,
2023-06-01,Y63,NHS England North West,C_400,Neurology,Medical,Part_2,25586,56.6990,
2023-06-01,Y63,NHS England North West,C_410,Rheumatology,Medical,Part_2,16193,59.4084,
2023-06-01,Y63,NHS England North West,C_430,Geriatric Medicine,Medical,Part_2,3184,79.2399,
2023-06-01,Y63,NHS England North West,C_502,Gynaecology,Medical,Part_2,71621,49.3612,
2023-07-01,Q71,NHS England London,C_100,General Surgery,Surgical,Part_2,38718,56.8676,
2023-07-01,Q71,NHS England London,C_101,Urology,Surgical,Part_2,40160,54.5070,
2023-07-01,Q71,NHS England London,C_110,Trauma & Orthopaedics,Surgical,Part_2,54198,57.0630,
2023-07-01,Q71,NHS England London,C_120,Ear Nose & Throat,Surgical,Part_2,55262,54.1692,
2023-07-01,Q71,NHS England London,C_130,Ophthalmology,Surgical,Part_2,68751,76.9545,
2023-07-01,Q71,NHS England London,C_140,Oral Surgery,Surgical,Part_2,30362,62.9866,
2023-07-01,Q71,NHS England London,C_150,Neurosurgery,Surgical,Part_2,10067,57.6239,
2023-07-01,Q71,NHS England London,C_160,Plastic Surgery,Surgical,Part_2,6816,57.8052,
2023-07-01,Q71,NHS England London,C_170,Cardiothoracic Surgery,Surgical,Part_2,2428,64.2504,
2023-07-01,Q71,NHS England London,C_300,General Medicine,Medical,Part_2,5241,70.6735,
2023-07-01,Q71,NHS England London,C_301,Gastroenterology,Medical,Part_2,29987,64.3479,
